Visit_Date~Visitor_ID~DataSource_ID~Funnel_NR~Contnt_group_tx~CONTNT_SUBGRP_TX~Funnel_Step_CD~Funnel_Step_NR								
2017-06-20 10:47:52~999b1f3c-56fe-4012-9dd8-0e487b706667~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~News Release~TSB launches Britain's best personal loan~NULL~NULL								
2017-07-17 22:17:25~972ce82d-cb19-4287-9ddd-a3fdcf33e48d~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~straightforward money~The do's and don'ts of applying for a Loan~NULL~NULL								
2017-06-15 08:16:37~292f0cbaf4e6679cab91497475269841~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-14 23:10:25~3f594af6-5017-4535-9f4e-71b409e78449~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-20 13:21:06~7cdadcff-0b70-42a9-a4bf-40a1bdc97e3c~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-15 06:50:50~6198a90e-4de6-47b0-9c36-96e496c50074~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-15 11:16:02~389cab9c-4b62-4323-bdb0-bd730f8f3495~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-09 19:47:37~7bb66034-84d7-4d69-b708-9ede086d4968~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-27 20:44:58~7c22e61c-a0b4-466a-a7b5-8c4820bc156d~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~News Release~TSB launches Britain's best personal loan~NULL~NULL								
2017-06-19 16:01:06~0a2c7747-6535-4067-9e96-a9eb4fac3c32~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-17 10:55:00~3abf9591-aaf8-451f-a51b-b601e8378ac6~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-15 15:33:45~8c828a95-caa7-4693-a3ec-caee8a8bc965~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-02 16:03:16~0a3b2d97-b5e3-4c26-9242-e8e8bcd732e6~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-15 16:12:08~b0cc7d09-3e10-4429-8b80-48b8687c7815~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-08-04 09:13:00~72ccadd8-5bba-4052-b154-2637a79f95a2~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-19 17:49:06~a2af6598-31d6-436a-8292-c1a8da341b27~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-19 19:16:18~9366b926-485c-40c9-a83c-c0ce4a9896d6~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-22 18:01:52~b5432f23-2abf-41ad-83fa-273499000999~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-29 08:39:42~d280d0fc-801a-4500-ae83-a132b7dc7182~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-19 20:26:54~bbbb363e-96f7-493e-bdf3-e48401c2c61e~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-17 15:16:51~939b9826-1c3c-492e-bcc9-d3a6b910479f~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-26 10:56:23~a8755491-354b-4f62-8112-2e5be5aed551~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-19 23:46:56~ffa5aab8-42e3-4ae3-b567-80cb0f60643c~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-21 10:56:19~f9fcc7b5-51e8-428d-b236-2f05fa5d0955~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-15 21:02:01~e971579c-63f6-4125-a6d9-4b538d37c33c~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-20 09:17:49~f59eec86-81a5-4800-9beb-6660e5d298e8~dcshmmrvguz5bdobq3ovhnlkl_5q1z~ExternalISATransfer	ExternalISATransfer	ExternalISATransfer~Savings	Savings	Savings~externalISAtransfers	externalISAtransfers	externalISAtransfers~~2	3	4
2017-06-16 04:55:05~bfc2d6bc-0cec-4ec9-97c7-13e6ea1446a6~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-16 10:59:10~aed0caea-35a8-44ea-8759-1ec5f98378b8~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-16 10:54:51~0156acf3-4d5d-4e02-978c-77756decbca7~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-20 13:21:22~d80d627e-bda6-465f-a928-5759c082b0de~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-20 14:02:53~0c1080a5-ec38-4732-bbb4-c11c71feba72~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-26 19:13:48~7434d4c9-a1e5-49af-b1a1-6dca7108e69e~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-23 13:28:10~e470df55-8efb-4cd8-83b9-30d20a068a2d~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-18 13:26:00~361a3ea3-ec51-4fbe-8329-ad446f57a475~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-23 12:22:41~3c82b638-dc23-4571-b9e4-9a705fb916ba~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-13 13:07:25~45b04973-b462-4dc5-b48b-54d01b56be27~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-13 13:46:21~f9b25c07-b559-459c-894b-aea7fd9caad8~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~News Release~TSB launches Britain's best personal loan~NULL~NULL								
2017-07-03 18:42:39~4e0d7794-65f7-40c7-bcb8-7581bec3e99d~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-23 14:54:24~acb10faf-7931-45d6-a663-8d466a23eced~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-16 16:28:02~6a7f08db-eb15-4e63-99da-618f0f1d070b~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-26 22:48:52~007876d3-a7c2-405b-a4bc-06a8d2acd00c~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-07 10:05:05~9323f709-a264-4cb3-852c-92b1ed6175ad~dcshmmrvguz5bdobq3ovhnlkl_5q1z~ExternalISATransfer	ExternalISATransfer	ExternalISATransfer~Savings	Savings	Savings~externalISAtransfers	externalISAtransfers	externalISAtransfers~~2	3	4
2017-06-23 18:03:45~49b3d107-6158-47f3-816c-ce2b82443eb0~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-23 23:04:50~c805eb98-5bb8-4756-867c-5ad88a6048af~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-21 05:59:01~1a6e50c7-669f-4ead-a013-a5b380af939a~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-13 20:54:42~c00948a2-6605-4619-82ca-bb4e9997a8e7~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-21 03:59:10~65ae0517-8125-41f1-bd90-9f37fc7f866f~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-04 08:49:54~7794acf7-2d37-4e24-8d03-56c4a33a8f46~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~News Release~TSB launches Britain's best personal loan~NULL~NULL								
2017-06-17 09:35:30~16ba3985-86d5-4c1b-80b2-860704b53af5~dcshmmrvguz5bdobq3ovhnlkl_5q1z~ExternalISATransfer	ExternalISATransfer	ExternalISATransfer~Savings	Savings	Savings~externalISAtransfers	externalISAtransfers	externalISAtransfers~~2	3	4
2017-06-24 06:48:32~0e65eabe-a92e-42dc-bfdb-f582d57308ba~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-26 13:56:36~76a89753-e25c-4c69-b0c9-f3a5f7a529c3~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-15 13:23:14~e0f98a9d-1c90-4d11-93f6-a6b22ba14357~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-21 12:08:51~f1ed9d1e-4be6-4174-8499-f8523294f295~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-17 14:25:14~925694f9-3fc3-498d-b33c-221197449b6d~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-18 02:13:23~24ebc083f2e8a8067631477557269622~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-27 18:09:46~4d2b2de8-7b8b-42f3-a841-ef0c5ed39304~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-26 19:33:46~b9d8d039-fd6f-4417-baf7-354360002a3d~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-27 18:45:18~7c9b1e9f-1214-4a82-9f08-9900ba2230dd~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-24 14:13:54~d394e42c-ea18-41c8-9d72-244f06ae07e5~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-21 14:56:21~45170840-705c-48bd-b82f-7e0de15fa838~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-18 10:10:52~7546f6cc-e8f5-4c94-94db-cecee62b1901~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-18 11:23:43~fbca77e3-1d2a-46b9-8875-820240562194~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~News Release~TSB launches Britain's best personal loan~NULL~NULL								
2017-06-25 04:46:42~3a6dcff9-e8de-431c-b09e-cc2ca1e9bf73~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-21 17:34:46~046f575d-04ff-4f0c-84f3-8bafd59d0b12~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-14 18:57:56~3a55b058-09e6-40fd-9cdf-31ad98f45e01~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~straightforward money~The do's and don'ts of applying for a Loan~NULL~NULL								
2017-07-04 21:50:01~53edb421-79b2-4be9-9e39-8bd26865a26e~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~News Release~TSB launches Britain's best personal loan~NULL~NULL								
2017-06-28 09:23:53~623fcb42-7ab3-41ae-9985-9b758c6b45be~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~News Release~TSB launches Britain's best personal loan~NULL~NULL								
2017-06-21 23:39:32~741dbf5c-539c-40b0-aaee-4d9952d21edf~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-01 14:58:58~004ad94e-1019-433f-90ba-927ed246d51e~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-18 20:15:02~b3e931e1-b648-41b5-8db1-6767dd2f32af~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-25 14:28:16~72e37205-32b7-4032-a99c-a247a21633b4~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-25 11:27:01~9267ea14-1b95-4336-b72a-1e73e77609cf~dcshmmrvguz5bdobq3ovhnlkl_5q1z~ExternalISATransfer	ExternalISATransfer	ExternalISATransfer~Savings	Savings	Savings~externalISAtransfers	externalISAtransfers	externalISAtransfers~~2	3	4
2017-06-19 10:28:16~fa43310b-1139-4ba4-9a87-845c15f320fe~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-01 21:47:26~66b85663-6a2f-42ba-8890-b237ce330f77~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-20 09:53:19~e353dcaa-4e6d-41fe-8a76-32ff745c458b~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-25 18:23:08~2dd75e1a652cb973d941496577952187~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-19 13:09:47~f1d38399-b6b2-4cf1-8cce-8239b97ddcd9~dcshmmrvguz5bdobq3ovhnlkl_5q1z~ExternalISATransfer	ExternalISATransfer	ExternalISATransfer~Savings	Savings	Savings~externalISAtransfers	externalISAtransfers	externalISAtransfers~~2	3	4
2017-08-03 19:52:10~ac8aa749-d06f-43da-85e7-2bac01ad718c~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-13 09:21:49~c190ce87-cde4-4143-9a5a-26880f231434~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-15 12:20:47~da2135e2-ee12-4764-b63f-e1478581e8a5~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-05 16:18:15~68ce3391-616a-4f68-8b9e-e5e63e6eb940~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-13 10:44:05~1783a9ca-6225-4341-896e-a9dd1e1b353d~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~News Release~TSB launches Britain's best personal loan~NULL~NULL								
2017-06-22 14:29:10~fc3bca7c-975f-44a6-a8ca-e8221573ca90~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-15 16:03:46~8c828a95-caa7-4693-a3ec-caee8a8bc965~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-19 16:05:45~2a4ccbcf-ac4d-4e8b-bd8e-55166b0bf542~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~News Release~TSB launches Britain's best personal loan~NULL~NULL								
2017-06-25 23:33:06~b7717779-a0cd-4a10-b0fb-62c8ade20f9b~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-26 09:14:14~307c835d-fe82-4ff5-9cea-e695ed5ceb21~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-05 22:17:46~35c3e82b-7b72-4d9a-9fbc-1b585557be56~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~News Releases~Three years in	 and TSB continues to thrive~NULL~NULL							
2017-08-01 08:20:04~5ad9d1a7-d33a-4341-84e8-61888d17a9df~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~News Release~TSB launches Britain's best personal loan~NULL~NULL								
2017-06-29 09:08:45~a8f83da4-70dd-4997-be5e-6bf3d433292b~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-29 09:54:48~23c7835194f3186d5361498716470577~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-20 09:05:22~7b58f6d8-eb90-4837-84fd-a01cdf41e075~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-21 09:49:28~2043b4ec-a2e8-4154-92bd-96bb3e4de4d6~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-03 08:36:23~abecda7e-f5bc-477d-9c3f-6ef9a3d8c7b0~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-16 06:53:15~c4a99ca3-3ace-4a61-84cd-41cc390df061~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-26 15:31:09~5340615d-cdaa-48df-9167-495883312463~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-25 08:28:20~5f43f762-42f0-4e6a-8a24-9601960132bc~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~News Release~TSB launches Britain's best personal loan~NULL~NULL								
2017-06-29 15:44:25~2830bad2-83f0-4a63-962a-2399921b6cc4~dcshmmrvguz5bdobq3ovhnlkl_5q1z~ExternalISATransfer	ExternalISATransfer	ExternalISATransfer~Savings	Savings	Savings~externalISAtransfers	externalISAtransfers	externalISAtransfers~~2	3	4
2017-06-20 10:48:42~999b1f3c-56fe-4012-9dd8-0e487b706667~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~News Release~TSB launches Britain's best personal loan~NULL~NULL								
2017-07-06 16:23:46~e2fbedad-978e-460c-bdc3-629c420b0d1e~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-18 10:05:05~5762a629-c033-462d-893c-93cd4198df9b~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-29 18:47:02~dda9a01f-5cf7-4a39-87bb-bf61bf6b740e~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-13 10:47:52~389cab9c-4b62-4323-bdb0-bd730f8f3495~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-13 12:19:21~69bddb28-1e1c-46ca-be9e-474e8c6635ef~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-10 21:38:33~86b3b3d8-a54b-4fb7-ab06-80afd914311f~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~News Release~TSB launches Britain's best personal loan~NULL~NULL								
2017-06-26 19:13:19~7434d4c9-a1e5-49af-b1a1-6dca7108e69e~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-29 09:45:45~db578803-2050-4efe-885e-9d9d4012e873~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~Straightforward Money~TSB's new flagship branches revealed~NULL~NULL								
2017-06-26 20:31:26~8381514b-e048-475d-8032-f83e466c9681~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~straightforward money~The do's and don'ts of applying for a Loan~NULL~NULL								
2017-07-11 08:53:58~b2156d4e-c95e-466a-942c-eabf93fa9fb4~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-23 15:17:25~b47f717a-d330-4ff3-94d8-cbfaf50cb044~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-23 18:51:59~2aa69fec07a5172a2a81498146925932~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-03 21:46:03~d8d819ad-8dba-4bb7-8e4d-6667e61e2730~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-22 10:34:52~1c080d3e-df13-4245-bb15-b7516286f1e8~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-13 19:31:08~74a78aac-5920-43f3-b483-44701eec4199~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-23 23:15:41~fe938b2f-37bb-45bb-a2bb-201ff870c2ac~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-07-15 06:47:14~d184838c-33cb-487d-8122-1302022138fc~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-20 22:28:23~d0413b71-c0d8-4d90-a424-3ad14e187c3f~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-21 09:48:03~99b50e82-0e0b-4278-bf4a-ef3c0eb32774~dcshmmrvguz5bdobq3ovhnlkl_5q1z~ExternalISATransfer	ExternalISATransfer	ExternalISATransfer~Savings	Savings	Savings~externalISAtransfers	externalISAtransfers	externalISAtransfers~~2	3	4
2017-06-17 14:10:28~9dee6ccb-22c7-4837-8597-5a0c05013c07~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-21 11:04:35~a0da46ca-8923-4ed5-8cad-ad19c3086c96~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-24 07:38:40~1d4ff6d5-7d3a-4d0e-9a77-6cd60e89be29~dcshmmrvguz5bdobq3ovhnlkl_5q1z~NULL~SALES~Personal Loans	 Credit Cards	 Overdraft	 Mortgages~NULL~NULL					
2017-06-14 07:48:17~6e4dd8bc-5660-4b28-afb7-202c33f88f11~dcstd5kayuz5bdovxamzuuhkl_4d9w~NULL~straightforward money~The do's and don'ts of applying for a Loan~NULL~NULL								
